Place ID,店舗名,住所,緯度,経度,評価,レビュー数,営業状況,営業時間,電話番号,ウェブサイト,価格帯,店舗タイプ,店舗説明,テイクアウト,デリバリー,店内飲食,朝食提供,昼食提供,夕食提供,地区,取得方法,更新日時
ChIJTQBjXYxl818RmqUldq7Gr9w,金福(きんぷく),日本、〒952-1558 新潟県佐渡市相川二町目９,38.0306575,138.24193499999998,4.7,149,営業中,月曜日: 17時00分～21時30分; 火曜日: 17時00分～21時30分; 水曜日: 17時00分～21時30分; 木曜日: 17時00分～21時30分; 金曜日: 17時00分～21時30分; 土曜日: 17時00分～21時30分; 日曜日: 定休日,0259-74-3934,公式サイトなし,普通,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設",和食レストランです。評価4.7（149件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,可,相川,CID URL検索,2025-08-09 12:37:06
ChIJo7odpQ9k818R--5lQY5hBzc,焼とりやじま Yakitori Yajima,日本、〒952-1315 新潟県佐渡市河原田諏訪町２０８−２１９,38.0015226,138.3157091,4.6,109,営業中,月曜日: 定休日; 火曜日: 17時00分～21時00分; 水曜日: 17時00分～21時00分; 木曜日: 17時00分～21時00分; 金曜日: 17時00分～21時00分; 土曜日: 17時00分～21時00分; 日曜日: 定休日,0259-57-2225,https://www.instagram.com/sadokoku_yajima_yakitori?igsh=cXpta2lsd2tybjg3,価格情報なし,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設","和食レストランです。評価4.6（109件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,不可,可,佐渡市内,CID URL検索,2025-08-09 12:37:08
ChIJ2SyUhR9v818Rz0xoOIa6mqk,北沢Terrace（きたざわてらす）,日本、〒952-1539 新潟県佐渡市相川北沢町２,38.037333499999995,138.2413805,4.4,89,営業中,月曜日: 11時00分～16時00分; 火曜日: 11時00分～16時00分; 水曜日: 定休日; 木曜日: 11時00分～16時00分; 金曜日: 11時00分～16時00分; 土曜日: 11時00分～16時00分; 日曜日: 11時00分～16時00分,0259-58-7085,https://www.facebook.com/kitazawa.terrace,価格情報なし,"カフェ, テイクアウト, レストラン, 飲食店, 観光スポット, 施設","カフェです。評価4.4（89件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,可,可,相川,CID URL検索,2025-08-09 12:37:09
ChIJl617zlRj818R14KPoQtkG6s,MANOCAMINO（マノカミーノ）,日本、〒952-0318 新潟県佐渡市真野新町４８７−１,37.9657489,138.34588739999998,4.7,30,営業中,"月曜日: 8時00分～13時30分; 火曜日: 定休日; 水曜日: 定休日; 木曜日: 定休日; 金曜日: 17時00分～21時00分; 土曜日: 11時00分～13時30分, 17時00分～21時00分; 日曜日: 8時00分～13時30分, 17時00分～21時00分",080-5722-7042,https://instagram.com/manocamino?igshid=YmMyMTA2M2Y=,価格情報なし,"サンドイッチ店, カフェ, レストラン, 飲食店, 観光スポット, 施設","サンドイッチ店です。評価4.7（30件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,可,可,可,真野,CID URL検索,2025-08-09 12:37:10
ChIJyTile19d818R-m9C4elYC6U,kaneto,日本、〒952-0014 新潟県佐渡市両津湊２１３−５,38.0783564,138.4366195,4.8,6,営業中,月曜日: 定休日; 火曜日: 17時00分～22時00分; 水曜日: 17時00分～22時00分; 木曜日: 17時00分～22時00分; 金曜日: 17時00分～22時00分; 土曜日: 17時00分～22時00分; 日曜日: 17時00分～22時00分,050-1722-0310,https://www.sadokaneto.com/,価格情報なし,"レストラン, 観光スポット, 飲食店, 施設",レストランです。評価4.8（6件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,可,両津,CID URL検索,2025-08-09 12:37:12
ChIJnbxikfZc818RmRdWLCEkEN4,いしはら寿し,日本、〒952-0011 新潟県佐渡市両津夷１９２−２,38.084212,138.43267369999998,4.2,303,営業中,"月曜日: 11時00分～14時00分, 17時00分～23時00分; 火曜日: 定休日; 水曜日: 11時00分～14時00分, 17時00分～23時00分; 木曜日: 11時00分～14時00分, 17時00分～23時00分; 金曜日: 11時00分～14時00分, 17時00分～23時00分; 土曜日: 11時00分～14時00分, 17時00分～23時00分; 日曜日: 11時00分～14時00分, 17時00分～23時00分",0259-27-2658,公式サイトなし,普通,"寿司店, 和食レストラン, レストラン, 飲食店, 観光スポット, 施設","寿司店です。評価4.2（303件のレビュー）。価格帯は普通です。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,可,可,両津,CID URL検索,2025-08-09 12:37:13
ChIJ79HznKBd818ROK0lB1_pY4U,八千夜,日本、〒952-0011 新潟県佐渡市両津夷２６１−２６６,38.084196399999996,138.4320474,4.1,11,営業中,月曜日: 定休日; 火曜日: 17時30分～22時30分; 水曜日: 17時30分～22時30分; 木曜日: 定休日; 金曜日: 17時30分～22時30分; 土曜日: 17時30分～22時30分; 日曜日: 17時30分～22時30分,0259-23-5056,公式サイトなし,価格情報なし,"レストラン, 観光スポット, 飲食店, 施設","レストランです。評価4.1（11件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,不可,可,両津,CID URL検索,2025-08-09 12:37:15
ChIJn8eDpvNc818RUjRn3DSAKEk,焼肉九兵衛,日本、〒952-0011 新潟県佐渡市両津夷１４６,38.0876544,138.432321,4.1,31,営業中,月曜日: 17時00分～21時00分; 火曜日: 17時00分～21時00分; 水曜日: 17時00分～21時00分; 木曜日: 17時00分～21時00分; 金曜日: 17時00分～21時00分; 土曜日: 17時00分～21時00分; 日曜日: 17時00分～21時00分,0259-27-2169,公式サイトなし,価格情報なし,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設",和食レストランです。評価4.1（31件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,可,両津,CID URL検索,2025-08-09 12:37:16
ChIJ9X9nYw9k818REl6XvD4RHUg,焼肉康,日本、〒952-1314 新潟県佐渡市河原田本町２２７−２,38.0014502,138.3186805,4.1,12,営業中,月曜日: 定休日; 火曜日: 17時30分～22時00分; 水曜日: 17時30分～22時00分; 木曜日: 17時30分～22時00分; 金曜日: 17時30分～22時00分; 土曜日: 17時30分～22時00分; 日曜日: 17時30分～22時00分,0259-52-5241,公式サイトなし,価格情報なし,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設",和食レストランです。評価4.1（12件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,可,佐渡市内,CID URL検索,2025-08-09 12:37:18
ChIJkQsqWKFp818RPbbxBlvyzUA,万楽,日本、〒952-2133 新潟県佐渡市北狄１５６６,38.093072299999996,138.2523213,4.3,15,営業中,,0259-75-2851,公式サイトなし,価格情報なし,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設",和食レストランです。評価4.3（15件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,可,佐渡市内,CID URL検索,2025-08-09 12:37:19
ChIJNxqqGoNh818RYrNvkz3FULI,焼肉の家,日本、〒952-0116 新潟県佐渡市新穂１５,38.0145239,138.4225869,3.8,5,営業中,月曜日: 定休日; 火曜日: 定休日; 水曜日: 17時00分～22時00分; 木曜日: 17時00分～22時00分; 金曜日: 17時00分～22時00分; 土曜日: 17時00分～22時00分; 日曜日: 17時00分～22時00分,0259-67-7714,https://www.instagram.com/yakiniku.house?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,価格情報なし,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設",和食レストランです。評価3.8（5件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,可,新穂,CID URL検索,2025-08-09 12:37:21
ChIJiSmQRBpk818R9PkKJ1zRi4M,牛角 佐和田店,日本、〒952-1325 新潟県佐渡市窪田6ｰ2 佐渡セントラルタウン 内,38.0054926,138.3146105,3.6,118,営業中,"月曜日: 17時00分～23時00分; 火曜日: 17時00分～23時00分; 水曜日: 17時00分～23時00分; 木曜日: 17時00分～23時00分; 金曜日: 17時00分～23時00分; 土曜日: 11時30分～15時00分, 17時00分～23時00分; 日曜日: 11時30分～15時00分, 17時00分～23時00分",0259-51-0029,https://map.reins.co.jp/gyukaku/detail/259510029,普通,"和食レストラン, レストラン, 観光スポット, 飲食店, 施設",和食レストランです。評価3.6（118件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:37:22
ChIJB2XcYgZk818RbwdrI32GFq0,焼肉 多来福,日本、〒952-1324 新潟県佐渡市中原６８７−７,38.0014616,138.32384009999998,4.1,33,営業中,月曜日: 18時00分～10時00分; 火曜日: 18時00分～10時00分; 水曜日: 18時00分～10時00分; 木曜日: 18時00分～10時00分; 金曜日: 18時00分～10時00分; 土曜日: 18時00分～10時00分; 日曜日: 18時00分～10時00分,0259-57-2201,公式サイトなし,価格情報なし,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設",和食レストランです。評価4.1（33件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:37:24
ChIJPwCuAEBe818RSHfIaihTNlg,蕎麦 茂左衛門,日本、〒952-0104 新潟県佐渡市新穂田野沢１６３−１,38.0362107,138.45781900000003,4.4,78,営業中,"月曜日: 11時30分～14時00分, 17時00分～21時00分; 火曜日: 11時30分～14時00分, 17時00分～21時00分; 水曜日: 11時30分～14時00分, 17時00分～21時00分; 木曜日: 11時30分～14時00分, 17時00分～21時00分; 金曜日: 11時30分～14時00分, 17時00分～21時00分; 土曜日: 11時30分～14時00分, 17時00分～21時00分; 日曜日: 定休日",0259-67-7972,https://sobamozem.com/,価格情報なし,"レストラン, 飲食店, 観光スポット, 施設",レストランです。評価4.4（78件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,可,新穂,CID URL検索,2025-08-09 12:37:25
ChIJZTkwiIdd818RShAESBgI6v8,鉄板のみせ 拓,日本、〒952-0011 新潟県佐渡市両津夷２０７,38.083588899999995,138.4333313,4.6,15,営業中,,080-2193-0973,公式サイトなし,価格情報なし,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設","和食レストランです。評価4.6（15件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,不可,可,両津,CID URL検索,2025-08-09 12:37:26
ChIJi39EqA9k818Rnm9bI3FIrPs,海の見えるレストラン【らぶじゃん】,日本、〒952-1315 新潟県佐渡市河原田諏訪町２０８−１６,38.0009385,138.31680459999998,4.5,14,営業中,月曜日: 定休日; 火曜日: 17時00分～22時00分; 水曜日: 17時00分～22時00分; 木曜日: 17時00分～22時00分; 金曜日: 17時00分～22時00分; 土曜日: 17時00分～22時00分; 日曜日: 定休日,090-5198-8012,公式サイトなし,価格情報なし,"レストラン, 観光スポット, 飲食店, 施設","レストランです。評価4.5（14件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:37:28
ChIJAVv0dABd818RBv4cp5ndw4Q,星奈,日本、〒952-0011 新潟県佐渡市両津夷２６０−６,38.0828888,138.43327069999998,4,1,営業中,月曜日: 11時00分～15時00分; 火曜日: 定休日; 水曜日: 11時00分～15時00分; 木曜日: 11時00分～15時00分; 金曜日: 11時00分～15時00分; 土曜日: 定休日; 日曜日: 定休日,情報なし,公式サイトなし,価格情報なし,"レストラン, 飲食店, 観光スポット, 施設",レストランです。評価4（1件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,不可,両津,CID URL検索,2025-08-09 12:37:29
ChIJs7YYqJ5h818Rp1YONynYjh8,四季菜割烹 伝,日本、〒952-0206 新潟県佐渡市畑野１２６−５,37.9861155,138.3935173,4.6,169,営業中,"月曜日: 11時30分～13時00分, 17時30分～21時30分; 火曜日: 11時30分～13時00分, 17時30分～21時30分; 水曜日: 11時30分～13時00分, 17時30分～21時30分; 木曜日: 11時30分～13時00分, 17時30分～21時30分; 金曜日: 11時30分～13時00分, 17時30分～21時30分; 土曜日: 17時30分～21時30分; 日曜日: 定休日",0259-67-7161,https://ja-jp.facebook.com/%E5%9B%9B%E5%AD%A3%E8%8F%9C%E5%89%B2%E7%83%B9-%E4%BC%9D-765455386910635/,普通,"和食レストラン, レストラン, 飲食店, 観光スポット, 施設",和食レストランです。評価4.6（169件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,可,畑野,CID URL検索,2025-08-09 12:37:31
ChIJV7DEeEBl818R5PtEDlDMx4U,オケサとオサケの店ＢＵＮＺＯ,日本、〒952-1557 新潟県佐渡市相川一町目３２ 天領通り,38.0318101,138.2414473,4.9,29,営業中,月曜日: 18時00分～1時00分; 火曜日: 18時00分～1時00分; 水曜日: 18時00分～1時00分; 木曜日: 定休日; 金曜日: 18時00分～1時00分; 土曜日: 18時00分～1時00分; 日曜日: 18時00分～1時00分,0259-74-2252,https://okesabunzo.com/,価格情報なし,"バー, 和食レストラン, レストラン, 飲食店, 観光スポット, 施設",バーです。評価4.9（29件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,相川,CID URL検索,2025-08-09 12:37:32
ChIJJ2WOSQBd818RFrve3B_alR4,中国菜館 ファンタオ,日本、〒952-0028 新潟県佐渡市加茂歌代４７８,38.0819657,138.418409,3.5,13,営業中,"月曜日: 定休日; 火曜日: 11時30分～13時30分, 17時30分～19時30分; 水曜日: 11時30分～13時30分, 17時30分～19時30分; 木曜日: 11時30分～13時30分, 17時30分～19時30分; 金曜日: 11時30分～13時30分, 17時30分～19時30分; 土曜日: 11時30分～13時30分, 17時30分～19時30分; 日曜日: 11時30分～13時30分, 17時30分～19時30分",0259-23-2380,公式サイトなし,価格情報なし,"中華料理店, レストラン, 観光スポット, 飲食店, 施設",中華料理店です。評価3.5（13件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:37:34
ChIJAbqYds9d818RARn5RR8lVc0,麺処ときわ（ときわ丸船内食堂）,日本、〒952-0014 新潟県佐渡市両津湊３５３番地,38.0811843,138.438629,3.6,8,営業中,月曜日: 9時00分～18時30分; 火曜日: 9時00分～18時30分; 水曜日: 9時00分～18時30分; 木曜日: 9時00分～18時30分; 金曜日: 9時00分～18時30分; 土曜日: 9時00分～18時30分; 日曜日: 9時00分～18時30分,情報なし,https://www.sadokisen.co.jp/shop-restaurant/,価格情報なし,"テイクアウト, レストラン, 飲食店, 観光スポット, 施設","テイクアウトです。評価3.6（8件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,可,不可,両津,CID URL検索,2025-08-09 12:37:35
